0.2	0.4	1	6	0.7317	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	1	0.22	0.222	1	0.7317"
0.2	0.4	1	7	0.0025	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	8	1.6	0.6	2	0.0025"
0.2	0.4	1	8	0.0458	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	4	0.89	0.37	1	0.0458"
0.2	0.4	1	9	0.086	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	1	0.086"
0.2	0.4	1	10	2.61e-06	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	11	2.2	0.517	2	2.61e-06"
0.2	0.4	2	1	0.242	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	2	0.44	0.222	1	0.242"
0.2	0.4	2	2	0.3709	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	1	0.3709"
0.2	0.4	2	3	0.1644	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.4	2	0.1644"
0.2	0.4	2	4	0.3828	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	2	0.44	0.222	1	0.3828"
0.2	0.4	2	5	0.0383	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.5	1	0.0383"
0.2	0.4	2	6	0.1383	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	1	0.1383"
0.2	0.4	2	7	0.0186	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.4	1	0.0186"
0.2	0.4	2	8	0.0329	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.533	2	0.0329"
0.2	0.4	2	9	0.4867	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	1	0.22	0.222	1	0.4867"
0.2	0.4	2	10	0.1626	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.4	1	0.1626"
0.2	0.4	3	1	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0.2	0.4	3	2	0.0373	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	1	0.0373"
0.2	0.4	3	3	0.0109	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	10	2.0	0.567	4	0.0109"
0.2	0.4	3	4	0.1319	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.5	2	0.1319"
0.2	0.4	3	5	0.0582	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.4	2	0.0582"
0.2	0.4	3	6	0.0477	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.2	2	0.0477"
0.2	0.4	3	7	0.00053	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	7	1.56	0.667	1	0.00053"
0.2	0.4	3	8	0.173	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	2	0.5	0.5	1	0.173"
0.2	0.4	3	9	0.2733	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.733	4	0.2733"
0.2	0.4	3	10	0.1366	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	1	0.1366"
0.2	0.4	4	1	0.0273	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.333	1	0.0273"
0.2	0.4	4	2	0.0016	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	9	2.0	0.5	3	0.0016"
0.2	0.4	4	3	0.00087	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.9	1	0.00087"
0.2	0.4	4	4	0.1506	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	1	0.1506"
0.2	0.4	4	5	0.1211	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.2	1	0.1211"
0.2	0.4	4	6	0.7815	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	2	0.7815"
0.2	0.4	4	7	0.00038	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	9	1.8	0.267	2	0.00038"
0.2	0.4	4	8	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0.2	0.4	4	9	0.0295	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	7	1.4	0.45	3	0.0295"
0.2	0.4	4	10	0.0019	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	7	1.56	0.5	2	0.0019"
0.2	0.4	5	1	0.0062	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	8	1.6	0.5	3	0.0062"
0.2	0.4	5	2	0.4986	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	2	0.4986"
0.2	0.4	5	3	0.5951	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	1	0.22	0.222	1	0.5951"
0.2	0.4	5	4	0.0363	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.5	2	0.0363"
0.2	0.4	5	5	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	0	0.0	0.0	1	1.0"
0.2	0.4	5	6	0.0038	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.4	1	0.0038"
0.2	0.4	5	7	0.00061	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	7	1.4	0.6	1	0.00061"
0.2	0.4	5	8	0.239	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.3	2	0.239"
0.2	0.4	5	9	0.0272	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.367	2	0.0272"
0.2	0.4	5	10	0.2514	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	2	0.2514"
0.2	0.4	6	1	0.009	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	6	1.33	0.444	2	0.009"
0.2	0.4	6	2	0.00013	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	12	2.4	0.56	3	0.00013"
0.2	0.4	6	3	0.0566	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.444	1	0.0566"
0.2	0.4	6	4	0.00049	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	8	1.6	0.65	2	0.00049"
0.2	0.4	6	5	0.00036	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	7	1.56	0.593	1	0.00036"
0.2	0.4	6	6	0.5359	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	2	0.5359"
0.2	0.4	6	7	0.0548	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	4	0.89	0.556	1	0.0548"
0.2	0.4	6	8	0.3024	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.4	1	0.3024"
0.2	0.4	6	9	0.00014	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	6	1.33	0.444	1	0.00014"
0.2	0.4	6	10	0.5427	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.5427"
0.2	0.4	7	1	0.0928	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.4	3	0.0928"
0.2	0.4	7	2	0.0409	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.5	2	0.0409"
0.2	0.4	7	3	0.0462	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	4	0.89	0.667	1	0.0462"
0.2	0.4	7	4	0.082	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.7	2	0.082"
0.2	0.4	7	5	0.0011	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	8	1.78	0.589	2	0.0011"
0.2	0.4	7	6	0.00037	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	9	1.8	0.65	2	0.00037"
0.2	0.4	7	7	0.2087	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.3	2	0.2087"
0.2	0.4	7	8	0.4911	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	2	0.44	0.444	2	0.4911"
0.2	0.4	7	9	0.1586	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.4	1	0.1586"
0.2	0.4	7	10	0.0303	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.367	2	0.0303"
0.2	0.4	8	1	0.3869	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	1	0.3869"
0.2	0.4	8	2	0.3761	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.3	3	0.3761"
0.2	0.4	8	3	0.6705	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.6705"
